Glottocode,Language,Feature,Original_value,Curated_value,Type,Comment
nort2885,BATCH,GB409_6,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2885,BATCH,GB409_7,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2885,BATCH,GB409_8,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2885,BATCH,GB409_9,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2885,BATCH,GB409_10,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2885,BATCH,GB409_11,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2885,BATCH,GB409_12,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2885,BATCH,GB409_13,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2885,BATCH,GB409_14,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2885,BATCH,GB409_15,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2885,BATCH,GB409_16,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2885,BATCH,GB409_17,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2885,BATCH,GB409_18,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2885,BATCH,GB409_19,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2885,BATCH,GB409_20,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2885,BATCH,GB409_21,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2885,BATCH,GB409_22,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2885,BATCH,GB409_23,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2885,BATCH,GB409_24,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
panj1256,BATCH,GB409_1,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
panj1256,BATCH,GB409_2,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
panj1256,BATCH,GB409_3,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
panj1256,BATCH,GB409_4,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
panj1256,BATCH,GB409_5,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
panj1256,BATCH,GB409_6,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
panj1256,BATCH,GB409_7,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
panj1256,BATCH,GB409_8,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
panj1256,BATCH,GB409_9,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
panj1256,BATCH,GB409_10,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
panj1256,BATCH,GB409_11,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
panj1256,BATCH,GB409_12,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
panj1256,BATCH,GB409_13,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
panj1256,BATCH,GB409_14,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
panj1256,BATCH,GB409_15,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
panj1256,BATCH,GB409_16,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
panj1256,BATCH,GB409_17,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
panj1256,BATCH,GB409_18,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
panj1256,BATCH,GB409_19,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
panj1256,BATCH,GB409_20,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
panj1256,BATCH,GB409_21,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
panj1256,BATCH,GB409_22,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
panj1256,BATCH,GB409_23,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
panj1256,BATCH,GB409_24,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
patt1248,BATCH,GB409_1,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
patt1248,BATCH,GB409_2,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
patt1248,BATCH,GB409_3,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
patt1248,BATCH,GB409_4,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
patt1248,BATCH,GB409_5,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
patt1248,BATCH,GB409_6,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
patt1248,BATCH,GB409_7,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
patt1248,BATCH,GB409_8,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
patt1248,BATCH,GB409_9,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
patt1248,BATCH,GB409_10,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
patt1248,BATCH,GB409_11,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
patt1248,BATCH,GB409_12,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
patt1248,BATCH,GB409_13,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
patt1248,BATCH,GB409_14,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
patt1248,BATCH,GB409_15,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
patt1248,BATCH,GB409_16,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
patt1248,BATCH,GB409_17,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
patt1248,BATCH,GB409_18,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
patt1248,BATCH,GB409_19,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
patt1248,BATCH,GB409_20,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
patt1248,BATCH,GB409_21,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
patt1248,BATCH,GB409_22,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
patt1248,BATCH,GB409_23,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
patt1248,BATCH,GB409_24,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
pemo1248,BATCH,GB409_1,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pemo1248,BATCH,GB409_2,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pemo1248,BATCH,GB409_3,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pemo1248,BATCH,GB409_4,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pemo1248,BATCH,GB409_5,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pemo1248,BATCH,GB409_6,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pemo1248,BATCH,GB409_7,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pemo1248,BATCH,GB409_8,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pemo1248,BATCH,GB409_9,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pemo1248,BATCH,GB409_10,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pemo1248,BATCH,GB409_11,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pemo1248,BATCH,GB409_12,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pemo1248,BATCH,GB409_13,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
pemo1248,BATCH,GB409_14,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pemo1248,BATCH,GB409_15,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
pemo1248,BATCH,GB409_16,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
pemo1248,BATCH,GB409_17,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
pemo1248,BATCH,GB409_18,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pemo1248,BATCH,GB409_19,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pemo1248,BATCH,GB409_20,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pemo1248,BATCH,GB409_21,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pemo1248,BATCH,GB409_22,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pemo1248,BATCH,GB409_23,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pemo1248,BATCH,GB409_24,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pend1242,BATCH,GB409_1,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pend1242,BATCH,GB409_2,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pend1242,BATCH,GB409_3,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pend1242,BATCH,GB409_4,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pend1242,BATCH,GB409_5,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pend1242,BATCH,GB409_6,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pend1242,BATCH,GB409_7,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
pend1242,BATCH,GB409_8,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pend1242,BATCH,GB409_9,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
pend1242,BATCH,GB409_10,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pend1242,BATCH,GB409_11,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
pend1242,BATCH,GB409_12,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pend1242,BATCH,GB409_13,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pend1242,BATCH,GB409_14,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pend1242,BATCH,GB409_15,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pend1242,BATCH,GB409_16,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
pend1242,BATCH,GB409_17,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
pend1242,BATCH,GB409_18,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pend1242,BATCH,GB409_19,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pend1242,BATCH,GB409_20,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pend1242,BATCH,GB409_21,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
pend1242,BATCH,GB409_22,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pend1242,BATCH,GB409_23,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
pend1242,BATCH,GB409_24,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
ship1254,BATCH,GB409_1,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
ship1254,BATCH,GB409_2,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
