ID,Language_ID,Parameter_ID,Value,Source,Comment
3571,mari1416,GB409_15,0,Kanshouwa 2016:101,"Example 58; this is but one example, check Example 65 in p. 102 for a non-agentive A which is marked with the ergative case."
3572,mari1416,GB409_16,0,Kanshouwa 2016:309-319,Example 62
3573,mari1416,GB409_17,1,,
3574,mari1416,GB409_18,1,Kanshouwa 2016:101,Example 59
3575,mari1416,GB409_19,?,Kanshouwa 2016:181,Example 29
3576,mari1416,GB409_20,1,Kanshouwa 2016:101,Example 59
3577,mari1416,GB409_21,1,Kanshouwa 2016:272-75,
3578,mari1416,GB409_22,0,,
3579,mari1416,GB409_23,0,,
3580,mari1416,GB409_24,1,Kanshouwa 2016:101,
3581,mari1424,GB409_1,0,,
3582,mari1424,GB409_2,1,Green 1989:57,Example 2-137
3583,mari1424,GB409_3,1,,
3584,mari1424,GB409_4,1,Green 1989:50,Example 2-107
3585,mari1424,GB409_5,1,Green 1989:50,Example 2-106
3586,mari1424,GB409_6,1,Green 1989:90,Example 3-56a
3587,mari1424,GB409_7,1,Green 1989:50,Example 2-106
3588,mari1424,GB409_8,1,Green 1989:50,Example 2-107
3589,mari1424,GB409_9,1,Green 1989:54,Example 2-124
3590,mari1424,GB409_10,1,Green 1989:50,Example 2-107
3591,mari1424,GB409_11,1,Green 1989:201,Example 4-148b
3592,mari1424,GB409_12,1,Green 1989:50,Example 2-106
3593,mari1424,GB409_13,1,Green 1989:54,Example 2-124
3594,mari1424,GB409_14,1,Green 1989:50,Example 2-107
3595,mari1424,GB409_15,1,Green 1989:50,Example 2-106
3596,mari1424,GB409_16,1,Green 1989:50,Example 2-108
3597,mari1424,GB409_17,1,,
3598,mari1424,GB409_18,1,Green 1989:50,Example 2-107
3599,mari1424,GB409_19,1,Green 1989:50,Example 2-106
3600,mari1424,GB409_20,1,Green 1989:50,Example 2-107
3601,mari1424,GB409_21,1,,
3602,mari1424,GB409_22,1,Green 1989:49-53,"There are three ergative-case markers: -gin, -wurri and -nganan. The first one marks a ""pragmatically marked"" A, that is, an unsual or unexpected A. The second one marks an A in the context of a verb than involves some kind of transfer from A to P; sometimes, it marks the ""culprit"" of the action. The last marks that A performed the action under their own volition."
3603,mari1424,GB409_23,0,,
3604,mari1424,GB409_24,1,Green 1989:48,
3605,masb1238,GB409_1,1,"Rosero 2014:43-44, 74",
3606,masb1238,GB409_2,1,Rosero 2014:69,
3607,masb1238,GB409_3,1,Rosero 2014:69,
3608,masb1238,GB409_4,1,Rosero 2014:69,
3609,masb1238,GB409_5,1,Rosero 2014:44,Examples (15-16)
3610,masb1238,GB409_6,1,Rosero 2014:56,Example 49
3611,masb1238,GB409_7,1,Rosero 2014:44,Examples (15-16)
3612,masb1238,GB409_8,1,Rosero 2014:44,Examples (15-16)
3613,masb1238,GB409_9,1,Rosero 2014:69,Example (125a)
3614,masb1238,GB409_10,1,Rosero 2014:44,Examples (15-16)
3615,masb1238,GB409_11,1,Rosero 2014:106,Example 62
3616,masb1238,GB409_12,1,Rosero 2014:44,Examples (15-16)
3617,masb1238,GB409_13,1,Rosero 2014:69,Example (125a)
3618,masb1238,GB409_14,1,Rosero 2014:44,Examples (15-16)
3619,masb1238,GB409_15,1,Rosero 2014:564,Example 90
3620,masb1238,GB409_16,1,,
3621,masb1238,GB409_17,1,,
3622,masb1238,GB409_18,1,Rosero 2014:44,Examples (15-16)
3623,masb1238,GB409_19,1,Rosero 2014:66,Example 115
3624,masb1238,GB409_20,1,Rosero 2014:44,Examples (15-16)
3625,masb1238,GB409_21,1,Rosero 2014:85,Example 181
3626,masb1238,GB409_22,0,,
3627,masb1238,GB409_23,1,Rosero 2014:69-70,Examples (127-128)
3628,masb1238,GB409_24,0,,
3629,mati1255,GB409_1,0,"Fleck, D. (2010). p. 36",Absolutive is unmarked (-Ø) in Matis. Both S and O bear no case marker. Ergative A is marked with -n.
3630,mati1255,GB409_2,1,"Fleck, D. (2010), p. 38; §2.2, p. 37-40","Matis 1st person singular pronouns follow ergative alignment: A=embi, S/O=ebi. The 1+2 inclusive nuki/muki is neutral (invariant)."
3631,mati1255,GB409_3,0,"Fleck, D. (2010). p. 38; §2.2, p. 39-40","Matis 2nd person singular follows ergative alignment (A=mimbi, S/O=mibi), but 2nd person plural follows ACCUSATIVE alignment: mikui in A/S position, mitso in O position. So there is a singular/plural split: singular=ergative, plural=accusative."
3632,mati1255,GB409_4,0,"Fleck, D. (2010), p. 38; §2.2, p. 39-40","Matis 3rd person singular non-emphatic is Ø (neutral). 3rd person plural non-emphatic: Ø in A/S, ato in O — accusative alignment. 4th person (emphatic/coreferential): akui in A/S, ato in O — accusative alignment. Overall, 3rd person pronouns do NOT follow ergative alignment."
3633,mati1255,GB409_5,1,"Fleck, D. (2010), p. 36; ex. (1), p. 36","Full NPs in Matis follow strict ergative-absolutive case marking: A marked with -n (ERG), S and O unmarked (-Ø, ABS). See ex. (1a,b): dëndu-n 'electric.eel-ERG', tumi-Ø 'man's.name-ABS'."
3634,mati1255,GB409_6,1,"Fleck, D. (2010), p. 35-36","No aspect-based split documented. Fleck explicitly states: 'there are no typical split alignment systems in Mayoruna languages, such as splits conditioned by tense/aspect/mood' (p. 35). Ergative alignment applies regardless of aspect."
3635,mati1255,GB409_7,1,"Fleck, D. (2010), p. 35-36; ex. (1a), p. 36",No aspect-based split documented. Ergative alignment applies in perfective contexts. Ex. (1a) uses immediate past inflection with ergative A.
3636,mati1255,GB409_8,1,"Fleck, D. (2010), p. 35-36; ex. (1a), p. 36",No tense-based split documented. Ergative alignment applies in past tense. Ex. (1a): dëndu-n tumi-Ø pëdka-a-sh 'electric.eel-ERG man's.name-ABS shock-IMM.PAST-3'.
3637,mati1255,GB409_9,1,"Fleck, D. (2010), p. 35-36; ex. (25a), p. 55",No tense-based split documented. Ergative alignment applies in non-past. Ex. (25a): ëmbi du-Ø pe-e-k '1ERG howler.monkey-ABS eat-NPAST-INDIC'.
3638,mati1255,GB409_10,1,"Fleck, D. (2010), p. 35-36",No mood-based split documented. Ergative alignment applies in indicative mood.
3639,mati1255,GB409_11,1,"Fleck, D. (2010), p. 35-36",No mood-based split documented. Ergative alignment applies in non-indicative moods.
3640,mati1255,GB409_12,1,"Fleck, D. (2010), p. 35-36",No realis/irrealis split documented. Ergative alignment applies in realis contexts.
3641,mati1255,GB409_13,1,"Fleck, D. (2010), p. 35-36",No realis/irrealis split documented. Ergative alignment applies in irrealis contexts.
3642,mati1255,GB409_14,1,"Fleck, D. (2010), p. 36; §4, p. 48","No agentivity-based split documented. Ergative alignment applies with agentive A. Extended intransitive verbs (§4) are an exception at the verb-class level, not agentivity-based."
3643,mati1255,GB409_15,1,"Fleck, D. (2010), p. 48","Psych-verbs and experiencer verbs in Matis are treated as transitive with the Experiencer in ergative case (p. 48). E.g. dais 'desire, covet' takes ERG Experiencer. Ergative applies with non-agentive A."
3644,mati1255,GB409_16,1,"Fleck, D. (2010), p. 36",No topicality-based split documented. Ergative alignment applies regardless of topicality of A.
3645,mati1255,GB409_17,1,"Fleck, D. (2010), p. 36",No topicality-based split documented. Ergative alignment applies regardless of topicality of A.
3646,mati1255,GB409_18,1,"Fleck, D. (2010), p. 36",No animacy-based split documented. Ergative alignment applies with animate A.
3647,mati1255,GB409_19,1,"Fleck, D. (2010), p. 36",No animacy-based split documented. Ergative alignment applies with inanimate A.
3648,mati1255,GB409_20,1,"Fleck, D. (2010), p. 36; ex. (1), p. 36",Ergative alignment is documented in main clauses. This is the primary context described.
3649,mati1255,GB409_21,1,"Fleck, D. (2010), p. 55-57; ex. (25b), p. 55; §6.2, p. 58; ex. (31b), p. 58",Ergative alignment has been extended to reanalyzed negative constructions (§6.1) AND abilitative constructions (§6.2) in Matis. Ex. (25b): ëmbi du-Ø pe-emen(-pa) ik-e-k '1ERG howler.monkey-ABS eat-NEG AUX-NPAST-INDIC'. Ex. (31b): dabi-n du-Ø pe-tepad 'David-ERG howler.monkey-ABS eat-ABIL'. Matis is further along in ergativizing these constructions than Matses.
3650,mati1255,GB409_22,1,"Fleck, D. (2010), p. 37-40; §4, p. 48-49","Yes, two conditioning factors: (1) VERB CLASS: extended intransitive verbs (bëama 'forget', cho 'have') take two ABS arguments. (2) NOMINAL CLASS/NUMBER: singular pronouns (1sg, 2sg, 3sg emphatic) are ergative; 1+2 inclusive nuki/muki is neutral; 2pl and 3pl pronouns follow ACCUSATIVE alignment (mikui/miki in A/S, mitso in O; akui in A/S, ato in O). This is a three-way ergative-neutral-accusative split in the pronoun system."
3651,mati1255,GB409_23,1,"Fleck, D. (2010), p. 36-37; §2.2, p. 37","Yes. On full nouns, ergative case is marked identically to genitive and instrumental: -n (with allomorph -ën after consonants). Note: on pronouns, ergative and genitive differ in form (e.g. 1sg ERG=embi, GEN=nukun)."
3652,mati1255,GB409_24,1,"Fleck, D. (2010), p. 36-37","Yes for instrumental: on full nouns, ergative and instrumental are both marked with -n. Comitative is expressed by a distinct postposition: -bëd 'Comitative' (p. 37). So: ergative = instrumental (same marker -n), but ergative ≠ comitative."
3653,mats1244,GB409_1,0,"Fleck, D. (2010). p. 36",Absolutive is unmarked (-Ø) in Matses. Both S and O bear no case marker. Ergative A is marked with -n.
3654,mats1244,GB409_2,1,"Fleck, D. (2010). p. 39; §2.2, p. 37-40","Matses 1st person singular pronouns follow ergative alignment: A=umbi/embi, S/O=ubi/ebi. The 1+2 inclusive nuki is neutral (invariant). Archaic 2pl forms are also neutral. Overall, singular pronouns are ergative."
3655,mats1244,GB409_3,1,"Fleck, D. (2010). p. 39; §2.2, p. 39-40","Matses 2nd person singular (and plural, which has merged with singular) follows ergative alignment: A=mimbi, S/O=mibi. Archaic 2pl forms (miki, mitso) are neutral. The productive 2nd person form is ergative."
3656,mats1244,GB409_4,1,"Fleck, D. (2010). p. 39; §2.2, p. 41-42",Matses 3rd person anaphora is Ø (zero) in all positions — effectively neutral/ergative since there is no distinct accusative form. The archaic 3pl ato is reported by some speakers but its alignment is uncertain. The 4th person (coreferential) ambi/abi follows ergative alignment.
3657,mats1244,GB409_5,1,"Fleck, D. (2010)§2.1, p. 36; ex. (2), p. 36","Full NPs in Matses follow strict ergative-absolutive case marking: A marked with -n (ERG), S and O unmarked (-Ø, ABS). See ex. (2a,b): [dada iksa]-n 'bad man-ERG'."
3658,mats1244,GB409_6,1,"Fleck, D. (2010) p. 35-36","No aspect-based split is documented for Matses. Fleck explicitly states: 'there are no typical split alignment systems in Mayoruna languages, such as splits conditioned by tense/aspect/mood' (p. 35). Ergative alignment applies regardless of aspect."
3659,mats1244,GB409_7,1,"Fleck, D. (2010). p. 35-36",No aspect-based split documented. Ergative alignment on full NPs applies in perfective contexts. See ex. (2a): kues-o-sh 'hit-REC.PAST-3' with ergative A.
3660,mats1244,GB409_8,1,"Fleck, D. (2010).  p. 35-36; ex. (2), p. 36",No tense-based split documented. Ergative alignment applies in past tense. Ex. (2a) uses recent past inflection with ergative A.
3661,mats1244,GB409_9,1,"Fleck, D. (2010).p. 35-36; ex. (14b), p. 50",No tense-based split documented. Ergative alignment applies in non-past. Ex. (14b): debi-n mibi bun-e-k 'Davy-ERG 2ABS like-NPAST-INDIC'.
3662,mats1244,GB409_10,1,"Fleck, D. (2010). p. 35-36",No mood-based split documented. Ergative alignment applies in indicative mood.
3663,mats1244,GB409_11,1,"Fleck, D. (2010). p. 35-36",No mood-based split documented. Ergative alignment applies in non-indicative moods.
3664,mats1244,GB409_12,1,"Fleck, D. (2010). p. 35-36",No realis/irrealis split documented. Ergative alignment applies in realis contexts.
3665,mats1244,GB409_13,1,"Fleck, D. (2010) p. 35-36",No realis/irrealis split documented. Ergative alignment applies in irrealis contexts.
3666,mats1244,GB409_14,1,"Fleck, D. (2010)p. 36; §4, p. 48-50","No agentivity-based split documented. Ergative alignment applies with agentive A. Note: extended intransitive verbs (§4) are an exception where both arguments are ABS, but this is a verb-class-based phenomenon, not agentivity-based."
3667,mats1244,GB409_15,1,"Fleck, D. (2010)p. 36; §4, p. 48-50",No agentivity-based split documented. Psych-verbs and experiencer verbs in Matses are treated as transitive with the Experiencer in ergative case (p. 48). Ergative applies with non-agentive A.
3668,mats1244,GB409_16,1,"Fleck, D. (2010) p. 36",No topicality-based split documented. Ergative alignment applies regardless of topicality of A.
3669,mats1244,GB409_17,1,"Fleck, D. (2010)p. 36",No topicality-based split documented. Ergative alignment applies regardless of topicality of A.
3670,mats1244,GB409_18,1,"Fleck, D. (2010). p. 36",No animacy-based split documented. Ergative alignment applies with animate A.
3671,mats1244,GB409_19,1,"Fleck, D. (2010)p. 36; ex. (14d), p. 50","No animacy-based split documented for basic transitive clauses. Note: ex. (14d) shows that the ergative marker CANNOT be used with inanimate A in extended intransitive (bun) clauses, but this is specific to that verb class, not a general split."
3672,mats1244,GB409_20,1,"Fleck, D. (2010). p. 36; ex. (2), p. 36",Ergative alignment is documented in main clauses. This is the primary context described.
3673,mats1244,GB409_21,1,"Fleck, D. (2010). Ergativity in the Mayoruna branch of the Panoan family. In Queixalós & Gildea (eds.), Ergativity in Amazonia. John Benjamins. §6.1, p. 55-57; ex. (27b), p. 56",Ergative alignment has been extended to reanalyzed negative constructions (§6.1). Ex. (27b): tumi-n pe-enkio ik-o-sh 'man's.name-ERG eat-NEG AUX-PAST-3'. Ergative applies in non-main/subordinate clauses.
3674,mats1244,GB409_22,1,"Fleck, D. (2010).p. 37-40; §4, p. 48-50","Yes, two conditioning factors: (1) VERB CLASS: extended intransitive verbs (bun 'want/like', bëshun 'forget', kudas 'not share') take two ABS arguments instead of ERG+ABS. (2) NOMINAL CLASS: singular pronouns are ergative; 1+2 inclusive nuki is neutral (invariant); archaic 2pl forms are neutral. Full NPs are consistently ergative."
3675,mats1244,GB409_23,1,"Fleck, D. (2010).p. 36-37; §2.2, p. 37","Yes. On full nouns, ergative case is marked identically to genitive and instrumental: -n (with allomorph -ën after consonants). See ex. (2a): tumi-n opa 'Tumi-GEN dog' vs. dada iksa-n 'bad man-ERG'. Note: on pronouns, ergative and genitive differ in form."
3676,mats1244,GB409_24,1,"Fleck, D. (2010). p. 36-37","Yes for instrumental: on full nouns, ergative and instrumental are both marked with -n. See ex. (2a): kueste-n 'stick-INST'. Comitative is expressed by a distinct postposition: -bëd 'Comitative' (p. 37). So: ergative = instrumental (same marker -n), but ergative ≠ comitative."
3677,mayk1239,GB409_1,0,Breen 1981:39-40,
3678,mayk1239,GB409_2,0,Breen 1981:46,
3679,mayk1239,GB409_3,0,Breen 1981:46,
3680,mayk1239,GB409_4,0,Breen 1981:46,
3681,mayk1239,GB409_5,1,Breen 1981:38,Example 22
3682,mayk1239,GB409_6,1,Breen 1981:38,Example 22
3683,mayk1239,GB409_7,1,Breen 1981:39,Example 25
3684,mayk1239,GB409_8,1,Breen 1981:39,Example 25
3685,mayk1239,GB409_9,1,Breen 1981:38,Example 22
3686,mayk1239,GB409_10,1,Breen 1981:38,Example 22
3687,mayk1239,GB409_11,?,,
3688,mayk1239,GB409_12,1,Breen 1981:38,Example 22
3689,mayk1239,GB409_13,1,Breen 1981:38,Example 23
3690,mayk1239,GB409_14,1,Breen 1981:38,Example 22
3691,mayk1239,GB409_15,1,Breen 1981:42,Example 34
3692,mayk1239,GB409_16,1,,
3693,mayk1239,GB409_17,1,,
3694,mayk1239,GB409_18,1,Breen 1981:38,Example 22
3695,mayk1239,GB409_19,1,Breen 1981:42,Example 34
3696,mayk1239,GB409_20,1,Breen 1981:38,Example 22
3697,mayk1239,GB409_21,?,,
3698,mayk1239,GB409_22,0,,
3699,mayk1239,GB409_23,0,,
3700,mayk1239,GB409_24,1,Breen 1981:40,
3701,melp1238,GB409_1,0,"Berthold 2008:16, 50","S and P are marked null, A is marked by -(e)nt"
3702,melp1238,GB409_2,1,Berthold 2008:18-19,Person pronuns in general can be marked by A
3703,melp1238,GB409_3,1,Berthold 2008:18-19,Person pronuns in general can be marked by A.
3704,melp1238,GB409_4,1,Berthold 2008:18-19,Person pronuns in general can be marked by A
3705,melp1238,GB409_5,1,Berthold 2008:16,"It is not said, but can be found in the example 13 (a) and (b)."
3706,melp1238,GB409_6,1,Berthold 2008:16,"It is not said, but can be found in the example 13 (a)."
3707,melp1238,GB409_7,1,Berthold 2008:16,"It is not said, but can be found in the example 13 (b)."
3708,melp1238,GB409_8,1,Berthold 2008:20,"It is not said, but can be found in the example 12."
3709,melp1238,GB409_9,1,Berthold 2008:32,"As ""proximal temporal relation also encode events
that take place exactly at the moment of speaking"" see in 41(c) a example of non-past tense."
3710,melp1238,GB409_10,1,Berthold 2008:16,
3711,melp1238,GB409_11,1,Berthold 2008:21,
3712,melp1238,GB409_12,1,"Berthold 2008:16, 28",Realis is the unmarked option
3713,melp1238,GB409_13,?,Berthold 2008: in passim,No examples founds.
3714,melp1238,GB409_14,1,Berthold 2008:16,The mark for A was most often found in sentences with an unusual order of A and P.
3715,melp1238,GB409_15,?,Berthold 2008: in passim,No examples founds.
3716,melp1238,GB409_16,?,Berthold 2008:16,"The author suggests that the marking of agenthood is possible due to topic considerations, but there is no further information related to this."
3717,melp1238,GB409_17,?,Berthold 2008:16,"The author suggests that the marking of agenthood is possible due to topic considerations, but there is no further information related to this."
3718,melp1238,GB409_18,1,Berthold 2008:16,
3719,melp1238,GB409_19,1,Berthold 2008:16,
3720,melp1238,GB409_20,1,Berthold 2008:16,
3721,melp1238,GB409_21,?,Berthold 2008: in passim,No explicit information found.
3722,melp1238,GB409_22,1,Berthold 2008:16,"""This was most often found in sentences with an unusual order of agent and
patient."""
3723,melp1238,GB409_23,?,Berthold 2008: in passim,
3724,melp1238,GB409_24,1,Berthold 2008:16,"Instrumental is marked by (e)nt, commitative by ken"
3725,mono1273,GB409_1,1,"Meier 2020:8, Fagan 1986:102",If the patient precedes the verb the ga particle do not appear.
3726,mono1273,GB409_2,1,"Meier 2020:290-291, 756","It is possible in bound personal pronouns: 1EXCL SG, 1EXCL PL and 1INCL PL,but no in 1INCL SG. It can also appear in independent pronouns when the absolutive argument is in focus."
3727,mono1273,GB409_3,1,"Meier 2020:131, 290-291, 756",It is possible in bound personal pronouns. It can also appear in independent pronouns when the absolutive argument is in focus.
3728,mono1273,GB409_4,1,"Meier 2020:290-291, 763","There is not personal pronuons of third person, but the language use demostrative forms instead and they do accept the ergative marking ga."
3729,mono1273,GB409_5,1,Meier 2020:754,
3730,mono1273,GB409_6,1,"Meier 2020:707, 713, 718","Found in examples (1634), (1649), (1659) and others."
3731,mono1273,GB409_7,?,Meier 2020:in passim,Only imperfective is marked.
3732,mono1273,GB409_8,?,Meier 2020:13,Tense is not marked.
3733,mono1273,GB409_9,?,Meier 2020:13,Tense is not marked.
3734,mono1273,GB409_10,?,Meier 2020:in passim,"There is not indicative mood in the language, the mood is described as realis, irrealis and counterfactual."
3735,mono1273,GB409_11,?,Meier 2020:in passim,"There is not indicative mood in the language, the mood is described as realis, irrealis and counterfactual."
3736,mono1273,GB409_12,1,"Meier 2020:707, 710, 756","Found in examples (1624), (1635), (1640) and others."
3737,mono1273,GB409_13,1,"Meier 2020:713, 731","Found in examples (1647), (1685) and others."
3738,mono1273,GB409_14,1,"Meier 2020:414, 418, 426","Found in examples (914), (928), (954) and others."
3739,mono1273,GB409_15,?,Meier 2020:in passim,
3740,mono1273,GB409_16,?,Meier 2020:in passim,
3741,mono1273,GB409_17,?,Meier 2020:in passim,
3742,mono1273,GB409_18,1,"Meier 2020:414, 418, 426","Found in examples (914), (928), (954) and others."
3743,mono1273,GB409_19,?,Meier 2020:in passim,
3744,mono1273,GB409_20,1,Fagan 1986:102,
3745,mono1273,GB409_21,1,Meier 2020:15,Complements of ga coreferent with a transitive subject are ungrammatical but cleft sentences and relative clauses can include ga.
3746,mono1273,GB409_22,1,"Meier 2020:12, Fagan 1986:102",The ga particle can not precede the predicate.
3747,mono1273,GB409_23,0,Meier 2020:256,There is not reference to genitive but to possesion.
